,coordL,coordW,isLight,isDry,isClear,isCloudy,is_pedestrian,is_adjustable
578,37.748444,55.63616,0,0,0,0,1,0
579,37.678835,55.744984,1,1,0,1,1,0
580,37.56482,55.668751,1,0,0,0,1,0
581,37.680809,55.776754,0,0,0,1,0,0
582,37.478464,55.808734,1,0,0,1,0,0
583,37.858565,55.67854,0,0,0,1,0,0
584,37.634214,55.782426,1,1,1,0,0,0
585,37.746234,55.793073,0,0,0,0,0,0
586,37.649267,55.76195,1,0,0,1,1,0
587,37.797668,55.708189,1,0,0,1,0,0
588,37.798752,55.806593,0,1,0,1,1,1
589,37.619687,55.656079,1,0,0,1,0,0
590,37.662131,55.887569,1,0,0,1,1,1
591,37.363719,55.611396,0,1,0,1,0,0
592,37.430677,55.669701,0,0,0,0,0,0
593,37.504116,55.739904,0,0,0,1,1,0
594,37.707009,55.789448,1,1,0,1,1,0
595,37.8186,55.795262,1,1,0,1,0,0
596,37.580709,55.645267,1,0,0,0,0,0
597,37.571032,55.656563,1,0,0,0,0,1
598,37.33341,55.79999,1,1,0,1,0,0
599,37.606598,55.604596,1,0,0,0,0,0
600,37.430484,55.669641,1,0,0,1,1,0
601,37.830702,55.741535,0,0,0,1,1,0
602,37.396173,55.654378,0,0,0,1,0,0
603,37.64608,55.778968,0,0,0,0,1,0
604,37.582083,55.805737,0,0,0,0,0,0
605,37.51035,55.799261,1,1,0,1,0,0
606,37.829329,55.811929,0,0,0,1,0,0
607,37.462102,55.867377,0,0,0,1,0,0
608,37.542139,55.588478,0,1,0,1,0,0
609,37.647282,55.887918,1,0,0,1,0,0
610,37.410368,55.861062,1,0,0,1,1,0
611,37.460418,55.816999,0,1,0,1,0,0
612,37.502024,55.844368,0,0,0,1,1,1
613,37.297693,55.487468,0,0,0,1,1,0
614,37.46693,55.762251,0,1,0,1,0,0
615,37.568758,55.492422,0,1,1,0,1,0
616,37.747532,55.809379,0,1,0,0,0,0
617,37.498462,55.873054,1,0,0,1,1,0
618,37.577705,55.780097,0,0,0,1,0,0
619,37.718693,55.782377,1,0,0,1,1,0
620,37.374952,55.614583,0,1,1,0,0,0
621,37.450247,55.822369,0,0,0,1,0,1
622,37.667828,55.887593,0,0,0,1,1,0
623,37.479923,55.789635,0,0,0,1,1,0
624,37.466855,55.603166,1,0,0,1,0,1
625,37.593337,55.774678,1,1,0,1,0,0
626,37.43513,55.552348,0,0,0,1,0,1
627,37.597811,55.769018,0,0,0,1,1,0
628,37.494503,55.732342,0,0,0,1,0,0
629,37.597446,55.584003,0,0,0,0,1,0
630,37.45456,55.716916,1,1,1,0,1,0
631,37.679404,55.791939,1,0,0,1,0,0
632,37.729121,55.753806,0,1,0,1,0,0
633,37.702653,55.622908,1,0,0,1,1,0
634,37.559531,55.710383,1,1,0,1,0,1
635,37.693405,55.723618,0,1,0,1,0,0
636,37.722287,55.782365,1,0,0,1,0,1
637,37.665403,55.677052,1,1,0,1,1,1
638,37.657281,55.884633,1,0,1,0,1,0
639,37.83141,55.685466,1,1,0,1,0,0
640,37.290816,55.424411,1,0,0,1,0,0
641,37.524319,55.592752,0,0,0,0,0,0
642,37.606974,55.672829,0,1,0,1,0,0
643,37.669308,55.709512,0,0,0,1,0,0
644,37.369877,55.776229,0,0,0,1,0,0
645,37.750955,55.869394,0,0,0,1,0,0
646,37.824715,55.722107,0,0,0,1,0,0
647,37.586246,55.90573,0,0,1,0,1,0
648,37.494407,55.734855,0,0,0,1,1,1
649,37.600858,55.779282,0,0,0,1,0,0
650,37.527559,55.883526,0,0,0,1,0,0
651,37.620299,55.859586,0,1,1,0,1,0
652,37.472305,55.852113,1,1,0,1,1,0
653,37.691935,55.879193,1,0,1,0,0,0
654,37.593509,55.778594,0,0,0,1,0,0
655,37.938945,55.693479,1,1,1,0,0,0
656,37.68729,55.575737,1,0,0,1,0,0
657,37.53376,55.590521,1,1,0,1,0,0
658,37.433392,55.849777,1,0,0,1,0,0
659,37.525671,55.836078,0,1,0,1,1,0
660,37.484794,55.799629,1,0,0,1,0,0
661,37.696645,55.755043,0,0,0,1,1,0
662,37.52346,55.778244,0,0,0,1,1,1
663,37.46178,55.872596,0,0,0,1,0,0
664,37.477112,55.885638,1,1,1,0,0,0
665,37.656476,55.66253,0,1,0,1,0,0
666,37.841302,55.705994,0,1,0,1,0,0
667,37.677441,55.643657,1,0,0,1,0,0
668,37.708071,55.750116,0,1,0,1,0,0
669,37.609817,55.806883,0,1,0,1,0,0
670,37.624269,55.732765,0,1,0,1,1,0
671,37.66256,55.596777,0,1,0,1,0,0
672,37.639042,55.764889,1,0,0,1,0,0
673,37.354685,55.637601,0,1,0,1,0,0
674,37.554574,55.790552,0,0,0,1,0,0
675,37.388234,55.808963,0,0,0,1,0,0
676,37.766705,55.73776,0,1,0,1,1,0
677,37.522978,55.879145,1,0,1,0,1,0
678,37.398416,55.898248,1,0,0,1,0,0
679,37.190405,55.971241,1,0,1,0,0,0
680,37.712438,55.871838,0,1,1,0,1,0
681,37.52655,55.888971,1,0,0,1,0,0
682,37.178625,55.723908,0,1,0,1,1,0
683,37.486167,55.616377,0,0,0,0,0,0
684,37.770503,55.70484,0,1,0,1,0,0
685,37.45442,55.84547,1,1,0,0,0,0
686,37.540509,55.789019,0,1,0,1,0,1
687,37.785169,55.619515,0,0,0,0,0,0
688,37.676668,55.750044,0,1,0,1,0,0
689,37.659835,55.893219,1,0,1,0,1,0
690,37.449614,55.690195,1,0,0,0,1,0
691,37.563136,55.724343,1,0,0,0,1,0
692,37.755439,55.631606,1,0,0,0,1,0
693,37.576836,55.897045,1,0,0,0,0,0
694,37.483013,55.600802,1,1,0,0,0,0
695,37.432952,55.843856,1,0,0,1,0,0
696,37.811701,55.810705,0,1,0,1,0,1
697,37.680767,55.727539,0,1,0,1,0,0
698,37.465235,55.790582,1,1,0,1,0,0
699,37.67846,55.744935,1,0,0,0,0,0
700,37.525992,55.765336,1,1,0,1,0,0
701,37.733392,55.784537,1,0,0,1,1,0
702,37.565517,55.700046,1,1,1,0,1,0
703,37.595558,55.86704,0,0,0,1,1,1
704,37.65609,55.722977,0,1,0,1,1,1
705,37.689435,55.724585,0,0,0,1,0,1
706,37.451277,55.854739,0,0,0,1,1,1
707,37.210318,55.953026,0,0,1,0,0,0
708,37.60898,55.773037,1,0,0,1,0,1
709,37.599732,55.771703,0,0,0,1,1,0
710,37.674147,55.636063,0,1,0,1,1,0
711,37.525638,55.737537,0,0,0,1,1,0
712,37.842053,55.784935,0,0,0,1,0,0
713,37.652045,55.825515,0,0,0,1,0,0
714,37.676615,55.786082,0,0,0,1,1,1
715,37.590451,55.692161,1,0,0,1,1,0
716,37.538588,55.648076,0,0,0,1,0,0
717,37.541249,55.665962,1,0,0,1,1,0
718,37.31604,55.476567,1,0,0,1,0,0
719,37.724948,55.882316,0,0,1,0,0,1
720,37.665961,55.731647,1,0,0,1,0,0
721,37.778088,55.806708,1,0,0,1,1,0
722,37.452714,55.732831,1,0,0,1,0,0
723,37.645919,55.888087,1,0,1,0,0,1
724,37.586868,55.707699,1,0,0,1,0,0
725,37.73528,55.780024,1,0,0,1,0,0
726,37.49048,55.615468,1,0,0,1,0,0
727,37.069641,55.713375,0,1,0,1,1,0
728,37.366551,55.590654,0,0,0,0,0,0
729,37.605815,55.597965,0,1,0,1,0,0
730,37.713275,55.872518,1,0,0,1,0,0
731,37.764612,55.705614,1,1,0,1,0,1
732,37.63504,55.786275,1,0,0,1,0,1
733,37.405593,55.729436,0,0,0,0,0,1
734,37.183743,55.661574,0,1,0,1,1,0
735,37.19004,55.971361,0,0,0,0,1,0
736,37.676443,55.628862,1,0,0,0,1,0
737,37.321243,55.391373,1,0,0,0,0,0
738,37.514448,55.681159,0,0,0,1,1,1
739,37.58057,55.727702,1,0,0,1,1,0
740,37.674243,55.887732,1,0,1,0,0,0
741,37.598766,55.757573,0,0,0,1,0,1
742,37.541506,55.657786,1,0,0,1,0,1
743,37.816819,55.738986,0,1,0,1,0,1
744,37.435945,55.863855,0,0,0,1,0,0
745,37.469805,55.656097,1,0,0,0,0,0
746,37.355672,55.85607,1,0,0,1,0,0
747,37.499728,55.817366,0,0,0,1,1,1
748,37.663536,55.62839,0,0,0,1,0,0
749,37.764237,55.747085,0,1,0,1,0,1
750,37.545186,55.638637,0,0,0,1,0,0
751,37.313991,55.548701,1,0,1,0,0,0
752,37.585516,55.785346,1,0,0,1,1,0
753,37.469913,55.784386,1,0,0,1,1,0
754,37.676818,55.785267,1,0,0,1,1,0
755,37.638087,55.823563,0,1,0,1,1,1
756,37.6134,55.791167,1,0,0,1,1,0
757,37.61708,55.818681,1,1,1,0,0,0
758,37.523975,55.75671,0,0,0,0,0,0
759,37.613894,55.894939,0,0,0,1,1,0
760,37.857578,55.67756,0,0,0,1,0,0
761,37.510028,55.858924,0,0,0,1,1,0
762,37.200565,55.2405,1,0,0,1,0,0
763,37.524877,55.607857,1,0,0,1,1,1
764,37.747082,55.651176,0,0,0,1,1,0
765,37.426472,55.622035,0,0,0,1,0,1
766,37.399811,55.631097,1,0,0,1,0,0
767,37.548469,55.79016,1,0,0,1,0,0
768,37.818106,55.753286,1,1,0,1,0,0
769,37.058172,55.707886,1,0,0,1,0,1
770,37.392783,55.851782,0,1,0,1,0,1
771,37.371712,55.788483,1,0,1,0,0,0
772,37.580634,55.845554,1,0,0,1,1,0
773,37.482262,55.860755,0,0,0,1,1,1
774,37.515564,55.535413,1,0,0,1,0,0
775,37.746234,55.610542,0,0,0,1,1,0
776,37.523825,55.802728,0,0,0,1,0,0
777,37.677033,55.850794,0,0,0,1,0,1
778,37.723532,55.693104,1,1,0,1,1,0
779,37.839468,55.657265,0,1,0,1,0,0
780,37.706977,55.78943,0,1,0,1,1,0
781,37.699499,55.634543,0,0,0,1,1,1
782,37.216337,55.521136,1,0,0,1,0,0
783,36.915629,55.462032,1,0,0,1,0,0
784,37.701141,55.816993,1,1,0,1,0,0
785,37.374276,55.804995,0,0,0,1,0,0
786,37.50108,55.814811,0,0,0,1,0,0
787,37.785062,55.741354,1,1,0,1,1,0
788,37.580194,55.76868,0,1,1,0,1,0
789,37.755311,55.623671,1,0,0,1,1,0
790,37.66963,55.727207,1,0,1,0,1,0
791,37.207979,55.981446,0,0,0,1,0,0
792,37.541882,55.873439,0,0,0,1,0,0
793,37.655886,55.6456,0,1,0,1,1,0
794,37.718822,55.782233,1,0,0,1,0,0
795,37.547643,55.586913,0,0,0,1,0,0
796,37.593648,55.619454,0,1,0,1,1,1
797,37.414273,55.748631,0,0,0,1,0,0
798,37.575957,55.722234,0,0,1,0,0,0
799,37.622348,55.712251,0,0,0,1,1,1
800,37.454152,55.681214,0,0,0,1,1,1
801,37.442179,55.559703,1,0,0,1,0,0
802,37.609162,55.796197,1,0,1,0,0,0
803,37.463014,55.737416,1,0,0,1,1,0
804,37.723328,55.608851,0,0,0,1,1,1
805,37.696023,55.880547,1,0,1,0,0,0
806,37.559305,55.78882,1,0,0,1,0,0
807,37.691345,55.793302,0,0,0,1,1,0
808,37.366798,55.939695,0,0,0,1,0,0
809,37.896502,55.708527,1,1,0,1,1,1
810,37.546238,55.745835,0,0,0,0,0,0
811,37.496552,55.745231,1,0,0,0,0,0
812,37.504846,55.651654,1,0,0,1,1,0
813,37.670606,55.845675,1,0,0,1,1,1
814,37.655854,55.725316,1,0,0,0,0,0
815,37.670832,55.775994,0,0,0,1,1,1
816,37.839081,55.656272,1,0,0,1,0,0
817,37.442071,55.559539,0,0,0,1,0,0
818,37.625674,55.677167,0,0,0,1,0,0
819,37.540948,55.752236,0,1,0,1,0,1
820,37.576793,55.896263,0,0,0,1,0,0
821,37.769258,55.762777,1,1,0,1,0,0
822,37.446148,55.56827,0,0,0,0,0,0
823,37.555636,55.81513,0,0,0,0,0,0
824,37.503569,55.776356,0,0,0,1,0,1
825,37.586106,55.78099,0,0,0,1,0,0
826,37.791048,55.810084,1,0,0,1,0,0
827,37.448562,55.862687,1,0,0,1,0,0
828,37.728767,55.593249,0,1,0,1,0,1
829,37.40863,55.725648,0,0,0,0,0,0
830,37.569487,55.785388,1,0,0,1,1,0
831,37.65741,55.634567,1,0,0,0,0,0
832,37.73572,55.720137,1,0,0,1,0,0
833,37.218976,55.991331,1,1,0,1,1,0
834,37.691581,55.572765,1,1,0,1,0,0
835,37.782927,55.719255,1,1,0,1,0,0
836,37.867738,55.720844,1,0,0,1,0,0
837,37.733016,55.878994,1,0,1,0,0,0
838,37.654138,55.77431,1,0,0,1,1,1
839,37.296363,55.607233,0,1,0,1,0,0
840,37.361283,55.643402,1,0,0,0,0,1
841,37.554381,55.767358,1,0,0,0,0,0
842,37.165439,55.97016,0,1,0,1,1,0
843,37.586224,55.705692,1,0,0,0,1,0
844,37.744324,55.607857,1,0,0,1,0,0
845,37.849188,55.744458,0,0,0,1,0,0
846,37.45854,55.667372,0,0,0,1,0,1
847,37.644997,55.722337,0,0,0,1,0,0
848,37.451255,55.844127,0,0,0,1,0,0
849,37.920706,55.706877,0,0,0,1,1,0
850,37.502968,55.776935,0,0,0,1,1,0
851,37.734143,55.799032,0,0,0,1,1,1
852,37.779719,55.739234,0,0,0,1,1,0
853,37.528836,55.824183,1,0,0,1,0,0
854,37.394897,55.841097,0,0,0,1,0,0
855,37.636864,55.599863,0,0,0,1,1,0
856,37.209578,56.000757,1,1,0,1,0,1
857,37.827376,55.724367,1,1,0,1,0,0
858,37.635823,55.846187,1,0,0,1,0,1
859,37.504224,55.530039,1,1,0,1,1,0
860,37.185996,55.963675,0,1,0,1,0,1
861,37.438724,55.397368,1,0,0,1,0,1
862,37.579905,55.778872,1,0,1,0,0,0
863,37.567213,55.798875,0,1,0,1,0,0
864,37.746534,55.672732,0,1,0,1,0,1
865,37.547868,55.652265,0,0,0,0,0,0
866,37.768614,55.860634,0,1,0,1,0,0
867,37.529908,55.68973,0,0,0,1,0,1
868,37.589808,55.60493,0,0,0,1,1,1
869,37.811455,55.75543,0,1,0,1,0,0
870,37.872233,55.747176,0,1,0,1,0,0
871,37.681904,55.583287,1,0,0,1,0,0
872,37.542644,55.644734,1,0,0,1,0,0
873,37.470031,55.76542,0,0,0,1,0,0
874,37.441481,55.399367,1,0,0,1,0,0
875,37.411913,55.738141,1,1,0,1,0,0
876,37.445301,55.881468,1,1,0,1,0,0
877,37.663461,55.724911,1,0,0,1,0,0
878,37.680284,55.77702,1,1,0,1,0,0
879,37.809137,55.760139,1,1,1,0,0,0
880,37.629107,55.790467,1,1,0,1,1,0
881,37.674544,55.72082,0,1,0,1,0,1
882,37.674286,55.891053,1,0,0,1,1,1
883,37.583671,55.791861,0,1,1,0,1,0
884,37.407879,55.754856,1,1,0,1,1,0
885,37.563554,55.792259,1,1,1,0,1,0
886,37.507056,55.799206,1,0,0,1,1,0
887,37.35358,55.598905,1,1,0,1,0,0
888,37.678063,55.678716,1,0,0,1,1,0
889,37.390262,55.799677,0,1,0,1,0,0
890,37.171769,55.985089,1,0,1,0,1,0
891,37.294153,55.744494,1,0,0,1,0,0
892,37.791821,55.623017,0,1,0,1,0,1
893,37.752188,55.63123,1,0,0,1,0,0
894,37.50844,55.734855,0,0,0,1,0,0
895,37.557428,55.722282,0,1,1,0,0,0
896,37.795876,55.71161,0,1,0,1,0,0
897,37.485824,55.799001,1,1,0,1,1,0
898,37.609763,55.794997,0,0,0,1,1,0
899,37.588434,55.780362,1,0,0,1,1,0
900,37.828889,55.713671,1,0,0,1,0,0
901,37.392987,55.822743,1,0,0,1,0,0
902,37.502936,55.776911,0,0,0,1,1,0
903,37.593112,55.680736,0,0,0,1,0,0
904,37.209041,56.000769,0,1,1,0,0,1
905,37.552471,55.683996,1,0,0,1,0,1
906,37.620009,55.848921,1,0,0,1,1,0
907,37.65197,55.854835,1,0,0,1,0,1
908,37.59971,55.629534,1,0,0,0,0,0
909,37.805221,55.69701,0,1,0,1,1,1
910,37.71364,55.75092,0,1,0,1,0,1
911,37.465396,55.775203,1,0,0,1,1,0
912,37.313991,55.49193,0,1,1,0,0,0
913,37.621468,55.705039,0,1,0,1,0,0
914,37.360511,55.514406,0,0,0,1,0,1
915,37.38965,55.906861,0,1,0,0,0,0
916,37.408158,55.416909,0,0,0,1,1,0
917,37.634203,55.718137,0,0,0,1,1,0
918,37.547557,55.586919,1,1,0,1,0,0
919,37.204299,56.005658,0,0,0,1,1,1
920,37.54833,55.764853,1,0,0,1,0,0
921,37.544028,55.475211,1,0,0,1,1,0
922,37.490759,55.811302,1,1,0,1,1,1
923,37.57571,55.807721,1,0,0,1,1,0
924,37.761254,55.739143,0,1,1,0,0,1
925,37.584819,55.669429,1,0,0,1,0,0
926,37.185127,56.008735,1,0,0,1,0,0
927,37.651101,55.887256,0,1,1,0,1,0
928,37.547901,55.686543,1,0,0,1,1,0
929,37.640952,55.766833,1,0,0,1,1,0
930,37.720903,55.782233,0,1,0,1,1,0
931,37.801906,55.843549,1,0,0,1,0,0
932,37.490362,55.542886,0,1,1,0,1,0
933,37.837654,55.767654,0,1,0,1,1,1
934,37.454141,55.836982,0,0,0,1,0,0
935,37.595891,55.633223,1,1,0,1,1,0
936,37.583982,55.776893,1,1,1,0,0,1
937,37.721858,55.884133,1,1,1,0,0,1
938,37.695444,55.814756,1,0,0,1,1,0
939,37.598047,55.56648,0,0,0,1,0,0
940,37.161952,55.982388,0,1,0,1,0,0
941,37.618732,55.718197,0,1,0,1,0,0
942,37.656455,55.753818,0,0,0,1,0,0
943,37.738026,55.682164,0,1,0,1,0,0
944,37.441835,55.654124,0,1,1,0,0,0
945,37.491832,55.611038,0,1,1,0,0,1
946,37.711172,55.889988,0,1,1,0,0,0
947,37.549435,55.899379,1,1,0,1,0,0
948,37.846441,55.739192,0,1,0,1,1,0
949,37.591953,55.715605,0,1,1,0,0,0
950,37.720882,55.777538,0,1,0,1,1,0
951,37.735709,55.813279,1,1,1,0,0,1
952,37.523364,55.773182,1,0,0,1,1,0
953,37.585087,55.751614,1,0,0,1,1,0
954,37.693942,55.783095,1,1,1,0,0,0
955,37.757714,55.640647,1,1,0,1,1,0
956,37.558426,55.731514,0,0,0,1,1,1
957,37.705346,55.738177,1,0,1,0,1,0
958,37.42012,55.84241,1,0,0,1,1,0
959,37.625245,55.678486,1,1,1,0,0,0
960,37.583563,55.539644,0,1,0,1,0,0
961,37.753905,55.744422,1,1,1,0,1,0
962,37.599603,55.759607,0,0,0,1,0,0
963,37.478249,55.657531,1,1,1,0,1,0
964,37.742275,55.756782,0,0,0,1,1,0
965,37.369609,55.767376,0,0,1,0,0,0
966,37.436793,55.630691,1,1,1,0,0,0
967,37.626822,55.673834,1,1,1,0,0,0
968,37.838566,55.751004,0,1,0,1,0,0
969,37.548716,55.726506,1,1,0,1,0,1
970,37.915771,55.685012,1,1,1,0,1,1
971,37.388374,55.650419,1,1,1,0,0,0
972,37.664566,55.821116,1,1,1,0,0,0
973,37.607263,55.691931,0,1,0,1,0,0
974,37.598294,55.611863,0,1,0,1,0,0
975,37.631446,55.766815,0,0,0,1,0,1
976,37.632455,55.77393,0,0,0,1,0,0
977,37.711344,55.801359,0,1,1,0,1,0
978,37.559284,55.872735,1,0,0,1,0,0
979,37.69834,55.863578,0,1,1,0,0,0
980,37.412159,55.850499,0,1,1,0,1,0
981,37.625009,55.607512,1,1,1,0,0,0
982,37.576225,55.677881,0,1,0,1,1,1
983,37.631907,55.76903,1,1,0,1,1,0
984,37.734497,55.878236,0,1,0,1,0,0
985,37.711269,55.624252,1,1,1,0,1,1
986,37.732716,55.81554,1,1,1,0,0,0
987,37.68494,55.762608,1,1,1,0,0,0
988,37.518096,55.60062,0,0,0,1,0,0
989,37.526207,55.642627,0,0,0,1,0,1
990,37.533127,55.746493,0,1,1,0,0,0
991,37.782122,55.806057,0,1,0,1,1,0
992,37.544478,55.685738,0,0,0,1,1,0
993,37.38965,55.531484,1,0,0,1,0,0
994,37.665521,55.711912,0,1,0,1,0,0
995,37.506101,55.886215,0,0,0,1,0,1
996,37.566504,55.65215,1,1,0,1,1,1
997,37.513182,55.52755,0,1,0,1,0,0
998,37.465525,55.882942,0,1,0,1,0,0
999,37.447629,55.649341,0,0,0,1,0,0
1000,37.576911,55.646454,0,0,0,1,1,1
1001,37.511466,55.61634,1,0,0,1,0,0
1002,37.599689,55.676901,1,0,0,1,0,1
1003,37.477884,55.686397,1,0,0,1,0,1
1004,37.497078,55.747949,1,0,0,1,1,1
1005,37.396485,55.836253,0,0,0,1,0,0
1006,37.68008,55.746662,1,1,0,1,0,1
1007,37.491403,55.731774,1,1,0,1,0,0
1008,37.532204,55.799888,1,1,1,0,0,0
1009,37.63268,55.704973,0,1,0,1,0,0
1010,37.596738,55.755279,1,1,1,0,1,0
1011,37.485802,55.769712,0,0,0,1,1,0
1012,37.461147,55.809505,1,1,0,1,1,0
1013,37.636896,55.87965,0,0,0,1,0,0
1014,37.755375,55.867136,1,0,1,0,0,0
1015,37.511541,55.764901,0,0,0,1,0,0
1016,37.653526,55.5924,0,1,0,1,1,1
1017,37.533363,55.839434,0,0,0,1,0,0
1018,37.57674,55.779958,0,1,0,1,1,1
1019,37.720098,55.598717,0,0,0,1,1,0
1020,37.569036,55.671976,0,0,0,1,1,0
1021,37.527087,55.545727,0,0,0,1,0,1
1022,37.846366,55.739192,0,1,0,1,1,0
1023,37.643334,55.777424,0,1,1,0,0,0
1024,37.535745,55.611208,0,0,0,1,0,0
1025,37.799084,55.763018,1,0,1,0,0,0
1026,37.460407,55.805412,1,1,1,0,1,1
1027,37.818106,55.754464,0,1,0,1,1,1
1028,37.663429,55.725515,0,0,0,1,0,0
1029,37.746073,55.675062,0,1,0,1,1,0
1030,37.624741,55.746354,1,0,1,0,1,1
1031,37.495812,55.821748,1,1,1,0,1,0
1032,37.607789,55.715478,0,0,0,1,1,0
1033,37.28498,55.607445,1,0,1,0,1,0
1034,37.58587,55.707747,1,1,0,1,0,0
1035,37.413404,55.733888,1,1,1,0,0,0
1036,37.55157,55.670984,1,0,0,1,1,0
1037,37.361176,55.603275,1,0,0,1,1,0
1038,37.497143,55.819687,0,0,0,1,0,0
1039,37.46413,55.726832,0,1,0,1,0,0
1040,37.646842,55.816161,0,0,0,1,1,1
1041,37.400551,55.700517,0,1,1,0,0,0
1042,37.564616,55.745877,1,0,0,1,0,0
1043,37.544886,55.661278,0,0,0,1,1,0
1044,37.468872,55.630709,0,0,0,1,0,0
1045,37.511873,55.598972,1,0,1,0,1,0
1046,37.710754,55.801582,0,0,0,1,1,0
1047,37.692418,55.767883,0,1,0,1,0,0
1048,37.736471,55.740152,1,1,0,1,1,0
1049,37.831635,55.70863,1,1,0,1,0,0
1050,37.28851,55.591903,1,0,0,0,0,0
1051,37.598208,55.782347,0,0,0,1,1,0
1052,37.854992,55.706538,1,1,0,1,0,0
1053,37.896792,55.71627,0,0,0,1,1,0
1054,37.446921,55.867239,0,0,0,1,0,0
1055,37.636414,55.723636,1,0,0,1,1,1
1056,37.604946,55.87386,0,1,0,1,1,0
1057,37.618089,55.902049,0,1,0,1,0,0
1058,37.833738,55.768969,1,0,0,1,1,0
1059,37.796595,55.713973,1,0,0,1,1,0
1060,37.536045,55.805243,1,0,0,1,1,0
1061,37.500801,55.573493,1,0,0,0,0,0
1062,37.116741,55.573972,1,0,0,1,0,0
1063,37.217538,55.985203,0,1,0,1,0,0
1064,37.546753,55.691538,0,0,0,1,1,0
1065,37.663171,55.778299,0,0,0,1,1,0
1066,37.526153,55.644341,0,0,0,1,1,0
1067,37.546173,55.834807,0,0,0,1,0,0
1068,37.56835,55.582226,0,0,0,1,0,0
1069,37.534844,55.834476,1,0,0,1,0,0
1070,37.599099,55.754277,1,0,0,1,0,0
1071,37.516583,55.758309,1,0,0,0,1,0
1072,37.652925,55.856979,1,0,0,1,1,0
1073,37.541882,55.697549,1,0,0,0,1,1
1074,37.574326,55.753172,1,0,0,1,0,1
1075,37.704638,55.747363,0,1,0,1,0,0
1076,37.456276,55.678891,1,1,0,1,1,1
1077,37.786617,55.705136,1,0,0,1,1,0
1078,37.578553,55.716143,0,1,0,1,0,0
1079,37.550497,55.8355,0,1,0,1,1,0
1080,37.663075,55.855919,0,1,1,0,0,0
1081,37.44176,55.856762,0,0,0,1,1,0
1082,37.38906,55.714336,1,0,0,1,0,0
1083,37.680434,55.583111,0,1,0,1,1,1
1084,37.819791,55.640024,0,0,0,0,0,0
1085,37.31854,55.599499,0,0,0,1,0,0
1086,37.497711,55.697464,1,1,0,1,0,0
1087,37.635845,55.757664,0,0,0,1,1,0
1088,37.504481,55.887298,0,1,0,1,0,0
1089,37.567738,55.745316,0,1,0,1,0,0
1090,37.608025,55.641138,0,1,0,1,1,0
1091,37.627165,55.678183,1,0,0,1,1,0
1092,37.67139,55.581626,1,0,0,1,1,0
1093,37.433928,55.860935,0,0,0,1,0,0
1094,37.544006,55.548822,0,0,0,1,1,0
1095,37.862363,55.818096,1,1,0,1,0,0
1096,37.539607,55.877104,0,0,0,1,0,0
1097,37.152007,55.563228,1,0,0,0,0,0
1098,37.307661,55.429695,1,0,0,0,0,0
1099,37.520735,55.823424,1,0,0,1,0,0
1100,37.809083,55.823195,0,1,0,1,1,0
1101,37.579926,55.745696,1,0,0,1,1,1
1102,37.04504,55.239693,1,0,0,0,0,0
1103,37.561108,55.731653,0,1,0,1,1,0
1104,37.586954,55.778721,1,0,0,1,0,0
1105,37.474397,55.714396,0,1,0,1,0,0
1106,37.563865,55.553629,1,1,0,1,0,0
1107,37.323207,55.600681,1,1,1,0,0,0
1108,37.764387,55.780567,0,1,0,1,0,0
1109,37.380778,55.764907,0,0,0,1,0,0
1110,37.225199,55.734794,0,0,0,1,0,0
1111,37.41835,55.62587,0,1,0,1,0,0
1112,37.429519,55.864909,1,0,0,1,1,0
1113,37.765921,55.80101,1,0,0,1,1,0
1114,37.630373,55.814033,1,0,0,1,1,0
1115,37.417256,55.828131,1,0,0,1,1,0
1116,37.317317,55.599129,0,0,0,1,0,0
1117,37.584819,55.849578,0,0,0,1,0,0
1118,37.480567,55.620703,0,0,0,1,0,0
1119,37.183399,55.974561,1,1,0,1,0,1
1120,37.517667,55.884031,1,0,0,1,0,0
1121,37.511594,55.794931,1,0,0,1,1,0
1122,37.667205,55.706726,0,1,0,1,0,1
1123,37.505243,55.712208,0,0,0,1,0,0
1124,37.803301,55.7911,0,1,0,1,1,0
1125,37.659223,55.744984,0,1,0,1,1,0
1126,37.51815,55.600645,0,1,0,1,1,0
1127,37.663944,55.868738,1,0,0,1,1,0
1128,37.468722,55.810157,1,0,0,1,0,0
1129,37.547815,55.608881,0,0,0,1,1,0
1130,37.556355,55.741885,0,0,0,1,1,0
1131,37.107975,55.572886,1,0,0,1,0,0
1132,37.750643,55.658936,0,1,0,1,0,0
1133,37.395358,55.714904,0,1,1,0,0,0
1134,37.587243,55.671716,0,0,0,1,0,0
1135,37.585022,55.849307,1,1,1,0,0,0
1136,37.726665,55.807968,0,1,0,1,0,0
1137,37.528728,55.791487,1,0,0,1,1,0
1138,37.604699,55.883778,0,0,0,1,0,0
1139,37.513504,55.808601,0,1,0,1,1,0
1140,37.552106,55.731067,0,1,1,0,0,1
1141,37.747371,55.630431,0,0,0,1,1,1
1142,37.902017,55.70669,1,1,0,1,0,0
1143,37.673213,55.761322,0,0,0,1,1,0
1144,37.71482,55.797548,1,1,0,1,1,0
1145,37.375145,55.792011,0,0,1,0,0,0
1146,37.532784,55.883959,0,1,0,1,1,0
1147,37.504524,55.639793,1,0,0,1,1,0
1148,37.619612,55.640611,0,1,0,1,1,1
1149,37.676625,55.572765,0,1,0,1,0,0
1150,37.576107,55.844651,1,0,0,1,0,0
1151,37.676668,55.730318,1,0,0,1,0,0
1152,37.839575,55.803132,1,1,0,1,0,0
